,correlation,pvalue,predictor,feature,mean_correlation,max_pvalue,bonferroni_corrected_max_pvalue,bonferroni_max_significant
787,0.0145780551724414,0.6284890100950209,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
788,0.0229966674370309,0.4452642229457856,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
789,0.0090251179782803,0.7646322417522396,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
790,0.0484432467137075,0.1076774849047305,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
791,-0.0013820357108934,0.9634152961657656,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
792,0.0588771185431745,0.0504933234259517,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
793,0.0120641435692695,0.6888547914594887,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
794,0.0409938469122875,0.1736739582169173,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
795,-0.0081057041745918,0.7879116280047207,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
796,0.0680238081270601,0.0238056935021295,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
797,0.099012826936901,0.0009869523446034,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
798,0.1115855191478326,0.0002032012986418,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
799,0.0949836858330732,0.0015879511712799,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
800,0.074252968302652,0.0135954497909849,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
801,0.0578017064364737,0.0548606991909544,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
802,0.116449784613225,0.0001053033538206,Escape Dadonaite et al. (2023),relative_grammaticality,0.07281231810356949,0.7879116280047207,11.03076279206609,
